id,gtin,mpn,sku,name
galleon_25,,,,Samsung Chromebook 3; 11.6in; 4GB RAM; 16GB eMMC; Chromebook (XE500C13-K04US) (Certified Refurbished)
howardcomputer_245,,CF54FP049VM,,Panasonic Toughbook 54 Gloved Multi Touch
howardcomputer_249,,CF54F0961VM,,Panasonic Toughbook 54 Gloved Multi Touch
howardcomputer_339,,VX8B7O2A4F2A0AUS,,Honeywell Thor VX8
howardcomputer_341,,VM2W2B1A1BUS0AA,,Honeywell Thor VM2
howardcomputer_343,,VX8B7R1AFF2B0AUS,,Honeywell Thor VX8
howardcomputer_347,,VM2W2A1A1AUS0AA,,Honeywell Thor VM2
howardcomputer_349,,VX8B7I3A2F2A0AUS,,Honeywell Thor VX8
howardcomputer_351,,VX8B7O1A2F2A0AUS,,Honeywell Thor VX8
howardcomputer_353,,VX8B7O1A8F2A0AUS,,Honeywell Thor VX8
howardcomputer_355,,VX8B7R2A4F2B0AUS,,Honeywell Thor VX8
howardcomputer_357,,VX9B7O1AFF2A0AUS,,Honeywell Thor VX9
howardcomputer_359,,VX8B7O1AFF4A0AUS,,Honeywell Thor VX8
howardcomputer_371,,VH10112110110A00,,Zebra VH10
howardcomputer_373,,VX9B7O2AFF5A0AUS,,Honeywell Thor VX9
howardcomputer_381,,X5F57USABA,,HP EliteBook 840 G3
howardcomputer_383,,VM1W2A3A1BUS0AA,,Honeywell Thor VM1
howardcomputer_391,,VX8B7M2AGF4A0AUS,,Honeywell Thor VX8
howardcomputer_401,,VX8B9O1AGF2B0AUS,,Honeywell Thor VX8
howardcomputer_413,,VM1C1A3A1AUS01A,,Honeywell Thor VM1
howardcomputer_425,,W0W72UPABA,,HP ProBook 650 G2
howardcomputer_427,,CF3113091VM,,Panasonic Toughbook 31
howardcomputer_445,,VM2W2C1A1AUS0YA,,Honeywell Thor VM2
howardcomputer_469,,VM2W2B1A2BUS01A,,Honeywell Thor VM2
howardcomputer_471,,VX8B7M1A2F4B0AUS,,Honeywell Thor VX8
howardcomputer_473,,VX8B7M3AGF4A0AUS,,Honeywell Thor VX8
howardcomputer_485,,CF3118040VM,,Panasonic Toughbook 31
howardcomputer_599,,CF54F9808KM,,Panasonic Toughbook 54 Gloved Multi Touch
howardcomputer_649,,CF54F101KM,,Panasonic Toughbook 54 Gloved Multi Touch
howardcomputer_659,,943200002,,Datalogic Rhino II
howardcomputer_707,,1TX11USABA,,HP EliteBook 820 G4
howardcomputer_727,,CF54J5887VM,,Panasonic Toughbook 54 Gloved Multi Touch
howardcomputer_729,,BUF0010000WAAATS,,Fujitsu LIFEBOOK U747
howardcomputer_731,,CF311D419KM,,Panasonic Toughbook 31
howardcomputer_771,,CF54F4946KM,,Panasonic Toughbook 54 Gloved Multi Touch
howardcomputer_801,,20JS0024US,,Lenovo ThinkPad T470s 20JS
howardcomputer_803,,CF311F840KM,,Panasonic Toughbook 31
howardcomputer_817,,CF54G2675VM,,Panasonic Toughbook 54 Prime
howardcomputer_845,,CF311H929KM,,Panasonic Toughbook 31
howardcomputer_863,,20L6S5V800,,Lenovo ThinkPad T480 20L6
howardcomputer_889,,20LW0002LM,,Lenovo ThinkPad L580 20LW
howardcomputer_899,,CED0010000WAAADU,,Fujitsu LIFEBOOK E558
howardcomputer_903,,CF311F01KM,,Panasonic Toughbook 31
howardcomputer_905,,CF311D01VM,,Panasonic Toughbook 31 Elite XL Public Sector Service Package
howardcomputer_909,,20LW0005LM,,Lenovo ThinkPad L580 20LW
howardcomputer_915,,PS483U03000G,,Toshiba Tecra A40-D
howardcomputer_929,,20L90041US,,Lenovo ThinkPad T580 20L9
howardcomputer_935,,VM3W2M1A1AUS1EA1,,Honeywell Thor VM3
howardcomputer_937,,SH3DTIDATHXW,,Getac S410 G2
howardcomputer_951,,20L70054US,,Lenovo ThinkPad T480s 20L7
howardcomputer_973,,20L8S2N500,,Lenovo ThinkPad T480s 20L8
howardcomputer_987,,CF54J2521VM,,Panasonic Toughbook 54 Gloved Multi Touch
howardcomputer_1007,,XBUYP728W10S001,,Fujitsu LIFEBOOK P728
howardcomputer_1017,,943300003,,Datalogic Blackline SH15
howardcomputer_1019,,943300005,,Datalogic Blackline SH15
howardcomputer_1025,,20L8S40K00,,Lenovo ThinkPad T480s 20L8
howardcomputer_1033,,CF54J210VM,,Panasonic Toughbook 54 Gloved Multi Touch
howardcomputer_1051,,20LAS48800,,Lenovo ThinkPad T580 20LA
howardcomputer_1059,,ES14KP05R5IM8N9,,GammaTech Durabook SA14
howardcomputer_1079,,VC80X10SSRAABBAU,,Zebra VC80x
howardcomputer_1091,,VM3W2F1A1AUS04A1,,Honeywell Thor VM3
howardcomputer_1095,,20KF005WUS,,Lenovo ThinkPad X280 20KF
howardcomputer_1097,,VM3W2F4A1AUS1EA1,,Honeywell Thor VM3
howardcomputer_1103,,20MD003MUS,,Lenovo ThinkPad P1 20MD
howardcomputer_1115,,20LH002KUS,,Lenovo ThinkPad X380 Yoga 20LH
howardcomputer_1147,,VM1C1A1A2BUS0AA,,Honeywell Thor VM1
howardcomputer_1155,,VM1W2B1A1AUS01A,,Honeywell Thor VM1
howardcomputer_1165,,CF54EP153VM,,Panasonic Toughbook 54 Performance
howardcomputer_1203,,VX8B9R1AGF2B0AUS,,Honeywell Thor VX8
howardcomputer_1217,,CF54F502KM,,Panasonic Toughbook 54 Gloved Multi Touch
howardcomputer_1225,,943200007,,Datalogic Rhino II
howardcomputer_1243,,VX8B7R1AGF2B0AUS,,Honeywell Thor VX8
howardcomputer_1245,,VX8B7M2A4F4A0AUS,,Honeywell Thor VX8
howardcomputer_1255,,VM1C1A2B1AUS0AA,,Honeywell Thor VM1
howardcomputer_1263,,PT573U03G00E,,Toshiba Tecra Z50-C
howardcomputer_1275,,CF54F907VM,,Panasonic Toughbook 54 Gloved Multi Touch
howardcomputer_1303,,PT581U03J00M,,Toshiba Tecra A50-D
howardcomputer_1305,,CF311T030VM,,Panasonic Toughbook 31
howardcomputer_1319,,CF54FP156VM,,Panasonic Toughbook 54 Gloved Multi Touch
howardcomputer_1325,,CF54D000VM,,Panasonic Toughbook 54 Prime
howardcomputer_1335,,CF54J2569VM,,Panasonic Toughbook 54 Gloved Multi Touch
howardcomputer_1353,,PS571U01301H,,Toshiba Tecra C50-01301H
howardcomputer_1367,,943200018,,Datalogic Rhino II
howardcomputer_1371,,20MW0010US,,Lenovo ThinkPad A285 20MW
howardcomputer_1379,,VX8B7O1AGF2B0AUS,,Honeywell Thor VX8
howardcomputer_1391,,CF54J2553VM,,Panasonic Toughbook 54 Gloved Multi Touch
howardcomputer_1395,,VX8B7G1AGF4A0AUS,,Honeywell Thor VX8
howardcomputer_1399,,CF54J7181VM,,Panasonic Toughbook 54 Gloved Multi Touch
howardcomputer_1439,,SPFCP727W10S001,,Fujitsu LIFEBOOK P727
howardcomputer_1445,,CF54H6007VM,,Panasonic Toughbook 54 Performance
howardcomputer_1447,,CF311F728KM,,Panasonic Toughbook 31
howardcomputer_1459,,CF311D432KM,,Panasonic Toughbook 31
howardcomputer_1471,,Z5R39UPABA,,HP ProBook 640 G2
howardcomputer_1509,,VH10112110010F00,,Zebra VH10
howardcomputer_1517,,CF54G1675VM,,Panasonic Toughbook 54 Prime
howardcomputer_1527,,943300006,,Datalogic Blackline SH15
howardcomputer_1529,,20LES1YF00,,Lenovo ThinkPad X1 Yoga 20LE
howardcomputer_1533,,CF311T500VM,,Panasonic Toughbook 31
howardcomputer_1543,,943300014,,Datalogic Blackline SH21
howardcomputer_1551,,20LW0008LM,,Lenovo ThinkPad L580 20LW
howardcomputer_1561,,20L8S73600,,Lenovo ThinkPad T480s 20L8
howardcomputer_1569,,CF54FX145KM,,Panasonic Toughbook 54
howardcomputer_1585,,943300007,,Datalogic Blackline SH15
howardcomputer_1597,,CF54J5716VM,,Panasonic Toughbook 54 Gloved Multi Touch
howardcomputer_1605,,CF54G2851VM,,Panasonic Toughbook 54 Prime
howardcomputer_1635,,20MD003PUS,,Lenovo ThinkPad P1 20MD
howardcomputer_1647,,20MD003NUS,,Lenovo ThinkPad P1 20MD
howardcomputer_1651,,20L6S25100,,Lenovo ThinkPad T480 20L6
howardcomputer_1657,,20MD003RUS,,Lenovo ThinkPad P1 20MD
howardcomputer_1683,,CF54J2679VM,,Panasonic Toughbook 54
howardcomputer_1687,,CF54F902VM,,Panasonic Toughbook 54 Gloved Multi Touch
howardcomputer_1701,,CF54FP090VM,,Panasonic Toughbook 54 Gloved Multi Touch
howardcomputer_1755,,20LM0004US,,Lenovo ThinkPad Yoga 11e 20LM
howardcomputer_1763,,W8E31UPABA,,HP ProBook 640 G2
howardcomputer_1767,,CF311P520VM,,Panasonic Toughbook 31
howardcomputer_1777,,1BU92USABA,,HP EliteBook 840 G3
howardcomputer_1797,,VH1011E110110F00,,Zebra VH10
howardcomputer_1803,,VX9B7RCAFF0A0AUS,,Honeywell Thor VX9
howardcomputer_1823,,K0L64UPABA,,HP EliteBook Folio 9480m
howardcomputer_1833,,VM1W2A3A1AUS0AA,,Honeywell Thor VM1
howardcomputer_1845,,T9K04USABA,,HP EliteBook 850 G2
howardcomputer_1859,,VX8B7R1A4F2A0AUS,,Honeywell Thor VX8
howardcomputer_1873,,VX9B7R1AFF2B0AUS,,Honeywell Thor VX9
howardcomputer_1883,,2FZ37UPABA,,HP EliteBook x360 1030 G2
howardcomputer_1923,,VX8B7R2AGF2A0AUS,,Honeywell Thor VX8
howardcomputer_1933,,CF54F508KM,,Panasonic Toughbook 54 Energy Team Bundles
howardcomputer_1991,,VM2W2A1A1AUS01A,,Honeywell Thor VM2
howardcomputer_1993,,VM2W2A1A2BUS01A,,Honeywell Thor VM2
howardcomputer_1995,,VM2W2A1A1BUS0AA,,Honeywell Thor VM2
howardcomputer_2029,,VM1W2A1A1BUS0AA,,Honeywell Thor VM1
howardcomputer_2031,,VX8B7O1AFF2A0AUS,,Honeywell Thor VX8
howardcomputer_2033,,VM1C1A1C1AUS0AA,,Honeywell Thor VM1
howardcomputer_2035,,VM2W2A1A2AUS0AA,,Honeywell Thor VM2
howardcomputer_2037,,VX8B7O1AGF4B0AUS,,Honeywell Thor VX8
howardcomputer_2045,,CF54J2420VM,,Panasonic Toughbook 54 Gloved Multi Touch
howardcomputer_2049,,PT363U1FV06T,,Toshiba Portégé A30
howardcomputer_2069,,CF54J7198VM,,Panasonic Toughbook 54 Gloved Multi Touch
howardcomputer_2085,,20L6S5HL00,,Lenovo ThinkPad T480 20L6
howardcomputer_2091,,VM2C1A1A2AUS0AA,,Honeywell Thor VM2
howardcomputer_2127,,CF54E6001VM,,Panasonic Toughbook 54 Performance
howardcomputer_2129,,VH10110110110F00,,Motorola VH10
howardcomputer_2133,,J1K29UPABA,,HP ProBook 645 G1
howardcomputer_2161,,VM2C1A1A2BUS01A,,Honeywell Thor VM2
howardcomputer_2167,,X1M89USABA,,HP ProBook 640 G2
howardcomputer_2187,,ES15B075F1MM8N4,,GammaTech Durabook S15AB
howardcomputer_2193,,W3H84UPABA,,HP EliteBook 840 G3
howardcomputer_2199,,VX8B7O3A8F2A0AUS,,Honeywell Thor VX8
howardcomputer_2205,,VX8B7G1A2F4A0BUS,,Honeywell Thor VX8
howardcomputer_2209,,VM1W2A1A2BUS01A,,Honeywell Thor VM1
howardcomputer_2217,,G6H52EPABA,,HP EliteBook 820 G1
howardcomputer_2237,,CF54J8211VM,,Panasonic Toughbook 54 Gloved Multi Touch
howardcomputer_2239,,CF311H928VM,,Panasonic Toughbook 31
howardcomputer_2245,,CF54J5886VM,,Panasonic Toughbook 54 Gloved Multi Touch
howardcomputer_2263,,CF54DP102VM,,Panasonic Toughbook 54 Lite
howardcomputer_2275,,VM1C1A1A1BUS0AA,,Honeywell Thor VM1
howardcomputer_2285,,W4R86UCABA,,HP ProBook 650 G2
howardcomputer_2293,,CF311003VM,,Panasonic Toughbook 31
howardcomputer_2297,,Z1X75USABA,,HP EliteBook 840 G3
howardcomputer_2305,,20M8S0U700,,Lenovo ThinkPad L380 Yoga 20M8
macmall_8,,PC51189,,HP Inc. Elitebook 745 G3 AMD A8-8600B 1.6GHz Notebook PC - 8GB RAM; 128GB SSD; NO ODD; 14in Display (1366 x 768); Webcam; Microsoft Windows 10 Home 64-bit - (Grade B) Refurbished (PC5-1189)
macmall_15,,Z0V12916512560SG,,Apple 15.4in MacBook Pro with Touch Bar; 6-Core Intel Core i9 2.9GHz; 16GB RAM; 512GB SSD storage; Radeon Pro 560X with 4GB of GDDR5; 10-hour battery life; Space Gray; macOS High Sierra (Z0V1-2.916512560SG)
macmall_26,,PC51278,,Lenovo ThinkPad T540 Notebook 15.6HD Intel Core i5-4300M 2.6GHz; 8GB RAM; 1TB HD; DVD-ROM; Windows 10 Professional 64bit - Refurbished (PC5-1278)
macmall_34,,PC51127,,HP Inc. EliteBook 745 G3 AMD A8-8600B 1.6GHz Notebook PC - 8GB RAM; 128GB SSD; 14in 1366 x 768; 1x USB-C; VGA; DisplayPort; Microsoft Windows 10 Pro 64-bit - Refurbished (PC5-1127)
macmall_35,,PC50994,,HP Inc. ProBook 640 G1 Intel Core i7-4800MQ Dual-Core 2.7GHz Notebook PC - 4GB RAM; 250GB SATA HDD; 14in HD LCD; DVD-ROM; Microsoft Windows 10 Pro 64-bit - Refurbished (PC5-0994)
macmall_48,,PC51410,,HP Inc. EliteBook 840 G2 5th Gen Intel Core i5-5300U Dual-Core 2.30GHz Notebook PC - 8GB RAM; 500GB HDD; No Optical Drive; 14in HD Display; Integrated Graphics; Windows 10 Pro 64-bit - Refurbished (PC5-1410)
macmall_49,,PC51202,,Dell Latitude e5450/Core i5-5300 2.3GHz/8GB RAM/240GB SSD/No_Odd/14/Win 10 PRO 64BIT - Refurbished (PC5-1202)
macmall_50,,PC51188,,HP Inc. Elitebook Folio 9470M/Core i5-3427U 1.8hz/4GB RAM/320GB HDD/NO_OD/14/ Win 10 HOME 64BIT/GRADE B - Refurbished (PC5-1188)
macmall_52,,PC51178,,Lenovo ThinkPad T540p Laptop - Intel Core i5-4300M 2.6GHz CPU - 8GB RAM - 256GB SSD - 15.6in HD Display - 2x USB 3.0 - USB 2.0 - VGA - Mini-DisplayPort - LAN - Wi-Fi - Win 10 Pro 64-bit - Refurbished (PC5-1178)
macmall_56,,2WM16UTABA,,HP Inc. 255 G6 AMD E2-9000e Dual-Core 1.50GHz Notebook PC - 8GB RAM; 1TB HDD; 15.6in HD SVA Slim LED Display; AMD Radeon R2; DVDRW; WLAN; Bluetooth; Windows 10 Pro 64-bit; Black (2WM16UTABA)
macmall_58,,DELLE6430Si54320W10P,,Dell Latitude E6430S Intel Core i5-3320M Dual-Core 2.60GHz Notebook PC - 4GB Memory; 320GB HDD; 14in Display; Windows 10 Pro 64-bit - Refurbished (DELLE6430Si54320W10P)
macmall_86,,FJ7FF,,Dell XPS 13 9370 8th Gen Intel Core i7-8550U 1.8GHz Notebook PC - 8GB RAM; 256GB SSD; 13.3in Touchscreen 3840 x 2160 (Ultra HD 4K); UHD Graphics 620; WiFi; Bluetooth; Microsoft Windows 10 Pro 64-bit (FJ7FF)
macmall_93,,4NL15UTABA,,HP Inc. ZBook 15v G5 8th Gen Intel Core i7+ 8750H 6-Core 2.20GHz Notebook PC - 8GB RAM; 256GB PCIe NVMe SSD; 15.6in FHD (1920x1080) Anti-glare LED-backlit Touchscreen Display; Intel UHD Graphics 630/NVIDIA Quadro P600; Wi-Fi; Bluetooth; Webcam; Windows 10 Pro 64 (4NL15UTABA)
sdicraft_1,,Z0SHMLH427BH,APMBPTMLH427,Apple 15.4in MacBook Pro with Touch Bar (Late 2016; Space Gray)
sdicraft_2,,Z0SHMLH421BH,APMBPTMLH421,Apple 15.4in MacBook Pro with Touch Bar (Late 2016; Space Gray)
sdicraft_3,,Z0UKMPXT27BH,APMBPKMPXT27,Apple 13.3in MacBook Pro (Mid 2017; Space Gray)
sdicraft_5,,Z0ULMPXU31BH,APMBPLMPXU31,Apple 13.3in MacBook Pro (Mid 2017; Silver)
sdicraft_6,,Z0UKMPXT30BH,APMBPKMPXT30,Apple 13.3in MacBook Pro (Mid 2017; Space Gray)
sdicraft_7,,Z0UBMPTR31BH,APMBPBMPTR31,Apple 15.4in MacBook Pro with Touch Bar (Mid 2017; Space Gray)
sdicraft_9,,Z0U3MNYM25BH,APMBU3MNYM25,Apple 12in MacBook (Mid 2017; Rose Gold)
sdicraft_10,,Z0UNMPXW21BH,APMBPTMPXW21,Apple 13.3in MacBook Pro with Touch Bar (Mid 2017; Space Gray)
sdicraft_12,,Z0UKMPXT24BH,APMBPKMPXT24,Apple 13.3in MacBook Pro (Mid 2017; Space Gray)
sdicraft_13,,Z0TYMNYG22BH,APMBTYMNYG22,Apple 12in MacBook (Mid 2017; Space Gray)
sdicraft_14,,Z0U1MNYK22BH,APMBU1MNYK22,Apple 12in MacBook (Mid 2017; Gold)
sdicraft_15,,Z0TZMNYH22BH,APMBTZMNYH22,Apple 12in MacBook (Mid 2017; Silver)
sdicraft_17,,Z0ULMPXU28BH,APMBPLMPXU28,Apple 13.3in MacBook Pro (Mid 2017; Silver)
sdicraft_18,,Z0UKMPXT29BH,APMBPKMPXT29,Apple 13.3in MacBook Pro (Mid 2017; Space Gray)
sdicraft_19,,Z0U1MNYK21BH,APMBU1MNYK21,Apple 12in MacBook (Mid 2017; Gold)
sdicraft_21,,Z0ULMPXU25BH,APMBPLMPXU25,Apple 13.3in MacBook Pro (Mid 2017; Silver)
sdicraft_22,,Z0UBMPTR35BH,APMBPBMPTR35,Apple 15.4in MacBook Pro with Touch Bar (Mid 2017; Space Gray)
sdicraft_23,,Z0U3MNYM23BH,APMBU3MNYM23,Apple 12in MacBook (Mid 2017; Rose Gold)
sdicraft_24,,Z0UKMPXT28BH,APMBPKMPXT28,Apple 13.3in MacBook Pro (Mid 2017; Space Gray)
sdicraft_25,,Z0UVMQ422BH,APMBAVMQ422,Apple 13.3in MacBook Air (Mid 2017; Silver)
sdicraft_26,,Z0U1MNYK25BH,APMBU1MNYK25,Apple 12in MacBook (Mid 2017; Gold)
sdicraft_28,,Z0UUMQD321BH,APMBAUMQD321,Apple 13.3in MacBook Air (Mid 2017; Silver)
sdicraft_29,,Z0UHMPXQ21BH,APMBPHMPXQ21,Apple 13.3in MacBook Pro (Mid 2017; Space Gray)
sdicraft_30,,Z0UQMPXY31BH,APMBPTMPXY31,Apple 13.3in MacBook Pro with Touch Bar (Mid 2017; Silver)
sdicraft_31,,Z0TZMNYH21BH,APMBTZMNYH21,Apple 12in MacBook (Mid 2017; Silver)
sdicraft_32,,Z0U0MNYJ22BH,APMBU0MNYJ22,Apple 12in MacBook (Mid 2017; Silver)
sdicraft_33,,Z0UMMPXV25BH,APUMMPXV25BH,Apple 13.3in MacBook Pro with Touch Bar (Mid 2017; Space Gray)
sdicraft_34,,Z0UKMPXT23BH,APMBPKMPXT23,Apple 13.3in MacBook Pro (Mid 2017; Space Gray)
sdicraft_35,,Z0UKMPXT22BH,APMBPKMPXT22,Apple 13.3in MacBook Pro (Mid 2017; Space Gray)
sdicraft_36,,Z0TYMNYG23BH,APMBTYMNYG23,Apple 12in MacBook (Mid 2017; Space Gray)
sdicraft_37,,Z0U3MNYM24BH,APMBU3MNYM24,Apple 12in MacBook (Mid 2017; Rose Gold)
sdicraft_39,,Z0UCMPTT22BH,APMBPCMPTT22,Apple 15.4in MacBook Pro with Touch Bar (Mid 2017; Space Gray)
sdicraft_40,,Z0U4MNYN22BH,APMBU4MNYN22,Apple 12in MacBook (Mid 2017; Rose Gold)
sdicraft_41,,Z0UBMPTR27BH,APMBPBMPTR27,Apple 15.4in MacBook Pro with Touch Bar (Mid 2017; Space Gray)
sdicraft_42,,Z0UQMPXY30BH,APMBPTMPXY30,Apple 13.3in MacBook Pro with Touch Bar (Mid 2017; Silver)
sdicraft_43,,Z0UJMPXR21BH,APMBPJMPXR21,Apple 13.3in MacBook Pro (Mid 2017; Silver)
sdicraft_44,,Z0ULMPXU27BH,APMBPLMPXU27,Apple 13.3in MacBook Pro (Mid 2017; Silver)
sdicraft_45,,Z0ULMPXU30BH,APMBPLMPXU30,Apple 13.3in MacBook Pro (Mid 2017; Silver)
sdicraft_46,,Z0UVMQ423BH,APMBAVMQ423,Apple 13.3in MacBook Air (Mid 2017; Silver)
sdicraft_47,,Z0U4MNYN23BH,APMBU4MNYN23,Apple 12in MacBook (Mid 2017; Rose Gold)
sdicraft_48,,Z0TYMNYG21BH,APMBTYMNYG21,Apple 12in MacBook (Mid 2017; Space Gray)
sdicraft_49,,Z0UVMQ421BH,APMBAVMQ421,Apple 13.3in MacBook Air (Mid 2017; Silver)
sdicraft_50,,Z0TZMNYH23BH,APMBTZMNYH23,Apple 12in MacBook (Mid 2017; Silver)
sdicraft_51,,Z0U2MNYL23BH,APMBU2MNYL23,Apple 12in MacBook (Mid 2017; Gold)
sdicraft_53,,Z0ULMPXU21BH,APMBPLMPXU21,Apple 13.3in MacBook Pro (Mid 2017; Silver)
sdicraft_54,,Z0UDMPTU33BH,APMBPDMPTU33,Apple 15.4in MacBook Pro with Touch Bar (Mid 2017; Silver)
sdicraft_55,,Z0TXMNYF21BH,APMBTXMNYF21,Apple 12in MacBook (Mid 2017; Space Gray)
sdicraft_57,,Z0UQMPXYR,APMBP,Apple 13.3in MacBook Pro with Touch Bar (Russian Keyboard; Mid 2017; Silver)
sdicraft_58,,Z0TXMNYF22BH,APMBTXMNYF22,Apple 12in MacBook (Mid 2017; Space Gray)
sdicraft_59,,Z0U1MNYK24BH,APMBU1MNYK24,Apple 12in MacBook (Mid 2017; Gold)
sdicraft_60,,Z0UDMPTU27BH,APMBPDMPTU27,Apple 15.4in MacBook Pro with Touch Bar (Mid 2017; Silver)
sdicraft_61,,Z0ULMPXU26BH,APMBPLMPXU26,Apple 13.3in MacBook Pro (Mid 2017; Silver)
sdicraft_62,,Z0UBMPTR22BH,APMBPBMPTR22,Apple 15.4in MacBook Pro with Touch Bar (Mid 2017; Space Gray)
sdicraft_64,,Z0UNMPXW26BH,APMBPTMPXW26,Apple 13.3in MacBook Pro with Touch Bar (Mid 2017; Space Gray)
sdicraft_65,,Z0UKMPXT25BH,APMBPKMPXT25,Apple 13.3in MacBook Pro (Mid 2017; Space Gray)
sdicraft_66,,Z0TXMNYF24BH,APMBTXMNYF24,Apple 12in MacBook (Mid 2017; Space Gray)
sdicraft_67,,Z0TZMNYH24BH,APMBTZMNYH24,Apple 12in MacBook (Mid 2017; Silver)
sdicraft_72,,Z0UKMPXT26BH,APMBPKMPXT26,Apple 13.3in MacBook Pro (Mid 2017; Space Gray)
sdicraft_74,,Z0TZMNYH25BH,APMBTZMNYH25,Apple 12in MacBook (Mid 2017; Silver)
sdicraft_75,,Z0UBMPTR33BH,APMBPBMPTR33,Apple 15.4in MacBook Pro with Touch Bar (Mid 2017; Space Gray)
sdicraft_76,,Z0U0MNYJ21BH,APMBU0MNYJ21,Apple 12in MacBook (Mid 2017; Silver)
sdicraft_77,,Z0ULMPXU22BH,APMBPLMPXU22,Apple 13.3in MacBook Pro (Mid 2017; Silver)
sdicraft_78,,Z0TXMNYF23BH,APMBTXMNYF23,Apple 12in MacBook (Mid 2017; Space Gray)
sdicraft_79,,Z0ULMPXU24BH,APMBPLMPXU24,Apple 13.3in MacBook Pro (Mid 2017; Silver)
sdicraft_80,,Z0U3MNYM21BH,APMBU3MNYM21,Apple 12in MacBook (Mid 2017; Rose Gold)
sdicraft_81,,Z0UMMPXV21BH,APMBPTMPXV21,Apple 13.3in MacBook Pro with Touch Bar (Mid 2017; Space Gray)
sdicraft_82,,Z0UDMPTU31BH,APMBPDMPTU31,Apple 15.4in MacBook Pro with Touch Bar (Mid 2017; Silver)
sdicraft_83,,Z0U2MNYL22BH,APMBU2MNYL22,Apple 12in MacBook (Mid 2017; Gold)
sdicraft_84,,Z0U1MNYK23BH,APMBU1MNYK23,Apple 12in MacBook (Mid 2017; Gold)
sdicraft_88,,Z0U3MNYM22BH,APMBU3MNYM22,Apple 12in MacBook (Mid 2017; Rose Gold)
sdicraft_92,,Z0UKMPXT31BH,APMBPKMPXT31,Apple 13.3in MacBook Pro (Mid 2017; Space Gray)
sdicraft_93,,Z0UDMPTU35BH,APMBPDMPTU35,Apple 15.4in MacBook Pro with Touch Bar (Mid 2017; Silver)
sdicraft_94,,Z0UNMPXW30BH,APMBPTMPXW30,Apple 13.3in MacBook Pro with Touch Bar (Mid 2017; Space Gray)
sdicraft_95,,Z0UKMPXT21BH,APMBPKMPXT21,Apple 13.3in MacBook Pro (Mid 2017; Space Gray)
sdicraft_96,,Z0U2MNYL21BH,APMBU2MNYL21,Apple 12in MacBook (Mid 2017; Gold)
sdicraft_98,,Z0TXMNYF25BH,APMBTXMNYF25,Apple 12in MacBook (Mid 2017; Space Gray)
sdicraft_100,,Z0U0MNYJ23BH,APMBU0MNYJ23,Apple 12in MacBook (Mid 2017; Silver)
sdicraft_101,,Z0ULMPXU23BH,APMBPLMPXU23,Apple 13.3in MacBook Pro (Mid 2017; Silver)
sdicraft_103,,CF54D0001KM,PACF54D0001K,Panasonic Toughbook 54 CF-54D0001KM 14in Touchscreen Notebook Computer (Prime Model)
sdicraft_108,,CF54D2401KM,PACF54D2401K,Panasonic 14in Toughbook 54 Prime Notebook
sdicraft_116,,CF3110558KM,PACF3110558K,Panasonic Toughbook 31 13.1in HD LED Notebook Computer with Intel Core i7 5600U Processor
sdicraft_125,,CF54F0001KM,PACF54C001KM,Panasonic Toughbook 54 CF-54F0001KM 14in Touchscreen Notebook Computer (Gloved Multi Touch Model)
sdicraft_130,,2SG41UTABA,HE430G52SG41,HP 13.3in ProBook 430 G5 Notebook
sdicraft_131,,1BS09UTABA,HE640G31BS09,HP 14in ProBook 640 G3 Notebook
sdicraft_136,,2ST09UTABA,HE450G52ST09,HP 15.6in ProBook 450 G5 Notebook
sdicraft_168,,2SF29UTABA,HE430G52SF29,HP 13.3in ProBook 430 G5 Notebook
sdicraft_175,,2SS92UTABA,HE440G52SS92,HP 14in ProBook 440 G5 Notebook
sdicraft_184,,1BS14UTABA,HE645G31BS14,HP 14in ProBook 645 G3 Notebook
sdicraft_185,,2SU15UTABA,HE440G52SU15,HP 14in ProBook 440 G5 Multi-Touch Notebook
sdicraft_186,,2SM72UTABA,HE430G52SM72,HP 13.3in ProBook 430 G5 Notebook
sdicraft_190,,2SM74UTABA,HE430G52SM74,HP 13.3in ProBook 430 G5 Notebook
sdicraft_191,,2DT94UTABA,HE250G62DT94,HP 15.6in 250 G6 Series Notebook
sdicraft_201,,20KL0018US,LEA47520KL18,Lenovo 14in ThinkPad A475 Series Notebook
sdicraft_219,,2TT75UTABA,HE470G52TT75,HP 17.3in ProBook 470 G5 Notebook
sdicraft_233,,3RU65UTABA,HE640G33RU65,HP 14in ProBook 640 G3 Notebook
sdicraft_236,,20KD0016US,LEA27520KD16,Lenovo 12.5in ThinkPad A275 Series Notebook
sdicraft_237,,3BG32UTABA,HE725G4G32UT,HP 12.5in EliteBook 725 G4 Notebook
sdicraft_242,,3BG33UTABA,HE745G4G33UT,HP 14in EliteBook 745 G4 Notebook
sdicraft_249,,3BG30UTABA,HE725G4G30UT,HP 12.5in EliteBook 725 G4 Multi-Touch Notebook
sdicraft_288,,15Z980AAAS8U1,LG15Z980AA81,LG 15.6in gram Multi-Touch Notebook
sdicraft_308,,CF54F0003VM,PACF54F003VM,Panasonic Toughbook 54/ i5 6300U/ 4GB/ 500GB/ Windows 10 Pro/ 14in Multi-Touch
sdicraft_314,,20GAS00000,LE11EK1220GA,Lenovo 11.6in 11e Yoga Series Third Generation Multi-Touch ThinkPad 2-in-1 Notebook
