clusterID,Values,Size,IDs
cluster_10948, I57675889GRY; 884116274889; , 1,truecurate_131; 
cluster_4365, PT573U0D301M; 889661184027; , 1,howardcomputer_1941; 
cluster_13794, 209522317; 192545207775; , 1,walmart_495; 
cluster_17337, 193015652675; 5EK82UTABA; , 2,antonline_94; howardcomputer_1515; 
cluster_12240, MC374LLA; 657597276334; , 1,bestbuy_209; 
cluster_16242, 825633448889; 41217949; PC51203; , 2,macmall_239; pcmg_126; 
cluster_13846, GETBE23Y5DAFJXX; , 1,techcrave_2586; 
cluster_8067, 4K7HN; 192545006286; B00MXO4V5G; , 1,nautilusnet_99; 
cluster_6146, B0174X43LM; 190780609347; NXG55AA005;C738TC44Z; , 1,electronicsface_253; 
cluster_11427, 192563293606; 81EK007RAU; , 1,jw_163; 
cluster_317, 191114925546; 828236; NXGY9AA012; , 1,microcenter_47; 
cluster_6710, LEN20LW0006US; , 1,techcrave_1387; 
cluster_12239, 885170281363; , 1,antonline_958; 
cluster_698, GETBB73C5DAEEXX; , 1,techcrave_2420; 
cluster_20419, 17AN120NR; 192545207942; 192545016827; , 3,truecurate_306; savingslots_170; bestbuy_593; 
cluster_919, 884116275732; , 1,abt_13; 
cluster_1526, Z0UU0003V; 641719000372; , 1,bestbuy_170; 
cluster_1919, 193124478388; , 1,antonline_568; 
cluster_5661, FUJFPCR47331; , 1,techcrave_2229; 
cluster_21740, 889894869449; 2WM48UT; V1H16UTABA; 13841069; , 5,antonline_432; pcmg_547; savingslots_453; techcrave_133; buydig_496; 
cluster_10896, 9MFFP; DECB119MFFP; , 1,bhphotovideo_135; 
cluster_2515, 821660511329; 825539; MBLET420R034; , 1,microcenter_116; 
cluster_7659, 889842272901; NOT04857; JKQ00003; , 1,cclonline_51; 
cluster_950, 2QZ76USABA; 191628794133; , 1,howardcomputer_1037; 
cluster_11559, 190781348955; , 1,techcrave_315; 
cluster_4177, 884116275664; I35675664BLKPUS; , 1,truecurate_269; 
cluster_6817, 191628105892; HECBX3602D89; 2DQ89UTABA; , 1,bhphotovideo_107; 
cluster_16728, PC51316; 825633457331; 41427065; , 2,macmall_251; pcmg_43; 
cluster_11124, SE2DCDJABHXX; , 1,portableone_286; 
cluster_20325, 192018632202; BJBXF1EPTQ9COWSK; VUDUWHEORSNMOEKF; 2XM88UT; , 3,massgenie_230; savingslots_27; massgenie_178; 
cluster_21345, MPXY2LLA; 190198395924; 770883; APMPXY2LLA; , 4,bestbuy_224; portableone_105; sdicraft_89; microcenter_58; 
cluster_5522, UX331UNC4136R; , 1,jw_51; 
cluster_4096, AO1431C3TM; B01C7UGP04; 889296225270; , 1,electronicsface_259; 
cluster_822, SE2DZCAAADMX; , 1,portableone_296; 
cluster_3604, 190780183618; , 1,techcrave_768; 
cluster_10156, E74401571; 825633433427; , 1,bestbuy_484; 
cluster_3161, 190780180952; , 1,antonline_446; 
cluster_10155, 192018309173; 1EQ26EA#ABU; , 1,box_0008; 
cluster_13607, CSWLQ7XDJEUPHT3F; , 1,massgenie_11; 
cluster_6866, 825554; 821660311837; MBDEE6420R02; , 1,microcenter_127; 
cluster_16164, 192018009981; O0ZG8J496T80IWU0; I75707224SLV; , 2,massgenie_910; savingslots_360; 
cluster_18505, 192018015524; 2LV39UAABA; , 2,howardcomputer_2083; abt_7; 
cluster_7415, 190793580046; B071CTB2GT; , 1,electronicsface_278; 
cluster_14396, LEN20FAS07G00; , 1,techcrave_1135; 
cluster_16251, PC51413; 41592731; , 2,pcmg_331; macmall_186; 
cluster_1754, LEN20L90018US; , 1,techcrave_1289; 
cluster_7705, 41040403; 192545300124; 3YE08UTABA; , 1,pcmg_206; 
cluster_14642, MP6G2LLA; APIPPW2512SG; 190198282521; , 1,sdicraft_606; 
cluster_2948, 20M8S0U700; , 1,howardcomputer_2305; 
cluster_18073, UX580GDBI7T5; 192876093900; , 2,bestbuy_358; truecurate_500; 
cluster_8435, 943300014; , 1,howardcomputer_1543; 
cluster_2710, IN4AR760; 192651840590; 20KJ001QUS; , 1,microcart_230; 
cluster_7620, NS34IC0YYLHMKHNS; 191628411344; , 1,massgenie_628; 
cluster_1851, 56218234; 825633433861; , 1,walmart_813; 
cluster_7230, 261440907; 190403082267; , 1,walmart_235; 
cluster_6824, E3KRP6XVPW86UV5H; , 1,massgenie_665; 
cluster_5012, 56095043; 190403069237; , 1,walmart_93; 
cluster_14141, 191114378175; 477326633; , 1,walmart_854; 
cluster_17572, 889899065198; V1P91UTABA; 13773297; , 2,antonline_417; pcmg_552; 
cluster_12215, 889661185765; , 1,techcrave_1518; 
cluster_1527, I73707749SLVPUS; 884116275749; , 1,truecurate_169; 
cluster_3256, LEN20L5000VUS; , 1,techcrave_1258; 
cluster_12790, K0L64UPABA; , 1,howardcomputer_1823; 
cluster_9866, 191376701124; 440410603; , 1,walmart_961; 
cluster_17722, 192545212489; , 2,buydig_489; antonline_31; 
cluster_9769, GETXJ5ST5VABHXL; , 1,techcrave_1100; 
cluster_20802, 192330205450; GSX9J0PT011TZ2YV; V2W06UT; , 4,antonline_850; rlsteinway_74; savingslots_153; massgenie_405; 
cluster_10473, GT638RG004AU; 4719072574048; , 1,jw_171; 
cluster_11047, DC8589638240CA; 85896382409; , 1,kaizyr_180; 
cluster_22013, 888863922284; SW5017P17JJ; , 5,truecurate_296; buydig_495; bestbuy_125; savingslots_631; antonline_1140; 
cluster_17077, 888182384329; F8F23USABA; , 2,techcrave_458; howardcomputer_407; 
cluster_9989, SNO818907R999FH2V; , 1,techcrave_392; 
cluster_4646, 55855207; 825633419513; , 1,walmart_444; 
cluster_14843, KITLE58341; 41418109; 602573583418; , 2,pcmg_176; macmall_78; 
cluster_14129, TWDDS14SP55R5IM8N9; , 1,techcrave_998; 
cluster_20671, 884116277392; 573829208; BBYTVY7YFX; ARW8IHHSHXRNY9RC; , 4,truecurate_81; walmart_252; massgenie_380; antonline_486; 
cluster_3007, IN5AY504; 192545628525; 4HZ51UTABA; , 1,microcart_223; 
cluster_14297, 40806625; PC51051; 825633435285; , 1,pcmg_83; 
cluster_20143, 889899041512; W2IAJXPWQTZQZNN2; 13794776; V1Q06UTABA; , 3,pcmg_283; massgenie_133; macmall_132; 
cluster_780, LEN20JNS01B00; , 1,techcrave_1176; 
cluster_5592, SNOINS218903SD; , 1,techcrave_2041; 
cluster_19755, 884116276807; I55707807SLVPUS; 88411627680; BBYJVHYXFX; , 3,walmart_691; truecurate_271; bestbuy_421; 
cluster_2459, 41039324; PC51014; , 1,pcmg_288; 
cluster_5276, 20M9000PUS; , 1,macmall_681; 
cluster_1366, 2CN60EAABD; B071J1CGDG; , 1,gdxtech_36; 
cluster_6264, NXGUKAA001; ACC732C6WU; , 1,bhphotovideo_147; 
cluster_17707, 192018986503; 3PY99UTABA; IN2RU579; 40977120; , 2,pcmg_629; microcart_115; 
cluster_7995, 41217960; PC51204; 825633448896; , 1,pcmg_190; 
cluster_14320, IN8W0489; 2DR10UTABA; 191628106820; , 1,microcart_215; 
cluster_8870, RPCERVDXG09XQYSN; 191628411252; , 1,massgenie_255; 
cluster_19132, V2W08UTABA; 13794789; 889899050163; HEZ15G3V2W08; , 3,macmall_174; pcmg_318; sdicraft_423; 
cluster_10943, 652513842662; 9X71LSQI0LTLVA9H; , 1,massgenie_328; 
cluster_10523, 191376713226; 80VF00H2UK; , 1,box_0159; 
cluster_1832, 190198157775; 779074677; , 1,walmart_777; 
cluster_3668, 190781359654; B01NAJ43GI; 1DL69EAABD; , 1,gdxtech_38; 
cluster_480, 41186219; 4JB83UTABA; 192545639835; , 1,pcmg_406; 
cluster_9827, GETBE23DQDAEDXX; , 1,techcrave_2515; 
cluster_17027, PC51405; 41592712; , 2,pcmg_273; macmall_124; 
cluster_11576, 41182732; 192545308045; 3YG06UTABA; , 1,pcmg_44; 
cluster_20075, 884116298809; LATI3590W0JKY; 5G9C5; , 3,savingslots_421; howardcomputer_1625; antonline_520; 
cluster_2387, 20M7000KUS; 192158855479; 40978578; , 1,pcmg_625; 
cluster_7837, GETXJ5SZ5CACEXL; , 1,techcrave_1102; 
cluster_13617, 41600355; 192545953474; 4RB81UAABA; , 1,pcmg_394; 
cluster_3, Z0V2|29GHZ|555X|16GB|256GB|En; , 1,portableone_77; 
cluster_14290, VE21ZCKAGHXX; , 1,portableone_342; 
cluster_705, 442204339; , 1,walmart_234; 
cluster_17485, 884116219590; BBY513YMFX; , 2,truecurate_2; bestbuy_420; 
cluster_12416, 109678039; 680334877259; , 1,walmart_335; 
cluster_9210, 40806624; PC51050; , 1,pcmg_306; 
cluster_7336, 825633440678; PC51104; , 1,macmall_178; 
cluster_14445, 56161744; 889349806692; , 1,walmart_165; 
cluster_18812, 191114109755; 739832295; , 3,antonline_514; walmart_459; buydig_271; 
cluster_13400, 4LOMDL5BNSNOUKNW; 192330209380; , 1,massgenie_110; 
cluster_2680, IN4D5914; WOPADKIDS7QBLU; 852170006111; , 1,microcart_40; 
cluster_330, 192158903897; RPKEK5UATOSRPGDM; , 1,massgenie_711; 
cluster_3554, SJS7ZSBDKT3WATBG; , 1,massgenie_141; 
cluster_12164, GETBE23L5AAEDXX; , 1,techcrave_2539; 
cluster_7287, HPIP5H02USABA; , 1,techcrave_669; 
cluster_21326, 192545628709; 9F70F3B7463BF640; , 4,techcrave_105; buydig_348; massgenie_943; antonline_126; 
cluster_5208, 190781170396; , 1,antonline_356; 
cluster_14244, Z0UK|23GHz|8GB|256GB|En; , 1,portableone_93; 
cluster_17711, 884116294214; I5575A214SLVPUS; , 2,bestbuy_417; truecurate_274; 
cluster_5863, NOT05188; NTLDREK003; 4713883372770; , 1,cclonline_126; 
cluster_12104, LEN20LF000NUS; , 1,techcrave_1335; 
cluster_17503, 4HZ62UTABA; 192545628709; 41186186; , 2,pcmg_404; howardcomputer_1989; 
cluster_2313, 843368047276; EV16341833T1; 516341833T1; , 1,sdicraft_292; 
cluster_328, P5E35USABA; 889894341761; , 1,howardcomputer_387; 
cluster_14407, SF3155288A4; 193124842288; , 1,savingslots_422; 
cluster_16694, 20LB0026US; 41030048; 192563251781; , 2,pcmg_474; truecurate_517; 
cluster_8282, NOT04659; 90NB0EN1M06380; 4712900857979; , 1,cclonline_36; 
cluster_6440, B01M5AP2Y3; 192018230361; , 1,nautilusnet_67; 
cluster_15192, 193015138254; DC4TN70UTCA; , 2,kaizyr_107; antonline_242; 
cluster_3836, 41039306; PC50995; , 1,pcmg_295; 
cluster_13961, 725184060779; , 1,techcrave_655; 
cluster_19984, 192545006286; AOGAGJOAAOOCWAQU; , 3,buydig_214; massgenie_346; antonline_216; 
cluster_21431, MPXU2LLA; APMPXU2LLA; 190198394248; , 4,macmall_20; sdicraft_70; portableone_109; bestbuy_221; 
cluster_1349, 40661467; 191628411290; 2HU31UTABA; , 1,pcmg_239; 
cluster_1967, 886389036577; , 1,techcrave_1752; 
cluster_17960, 888863733330; NXG7WAA012; , 2,howardcomputer_2175; techcrave_1676; 
cluster_11253, 81AX00J1UK; 192330921909; , 1,box_0183; 
cluster_1543, PC50986; 41039299; , 1,pcmg_390; 
cluster_10802, 190780954515; Z9G68AWABA; , 1,howardcomputer_559; 
cluster_5410, 889661186373; , 1,techcrave_1580; 
cluster_11829, 775734; 192018722552; 3GY52UAABA; , 1,microcenter_107; 
cluster_20028, 192545208697; I53783031GRY; , 3,antonline_203; savingslots_519; buydig_358; 
cluster_1725, SNOINS222661SA; , 1,techcrave_2059; 
cluster_13558, APMBU0MNYJ21; Z0U0MNYJ21BH; , 1,sdicraft_76; 
cluster_14352, 324962650; , 1,walmart_187; 
cluster_17270, 889842243628; 1ZBBTN8XDYQONCV3; , 2,rlsteinway_96; massgenie_662; 
cluster_3341, 444444465573; 771147; MD101LLA; , 1,microcenter_19; 
cluster_9118, CF19ZA121DM; , 1,portableone_185; 
cluster_6244, 889296700838; , 1,techcrave_618; 
cluster_7162, FUJBEXKD10000PAAASQ; , 1,techcrave_2224; 
cluster_4459, GETBA7325AAEDCX; , 1,techcrave_2264; 
cluster_13857, GETSE1D25AAADQX; , 1,techcrave_1056; 
cluster_20424, 192330214711; 80XS00DJUS; 778050; 583692012; , 3,truecurate_155; microcenter_15; walmart_466; 
cluster_307, GETBE23CDDAEHXX; , 1,techcrave_2497; 
cluster_12021, 868209470; , 1,walmart_832; 
cluster_7748, 193015005693; , 1,antonline_169; 
cluster_21382, 1GE42UTABA; 1GE42UT; IN7V1008; 40435585; 190781383192; 192545006262; , 4,pcmg_137; truecurate_284; microcart_4; savingslots_157; 
cluster_14308, XGJWTTOHDGC0EJV3; 192545798310; , 1,massgenie_412; 
cluster_775, 192018822801; 3KA33AWABA; , 1,howardcomputer_2143; 
cluster_7118, 9470M0473REFURBISHED; 825633413320; , 1,bestbuy_644; 
cluster_3108, GETBE23K5DAEXXX; , 1,techcrave_2525; 
cluster_9596, C0TP5SRXOQQHT1I4; , 1,massgenie_364; 
cluster_14162, PACF54F3001K; CF54F3001KM; 885170284869; , 1,sdicraft_167; 
cluster_21463, 191376354443; 20HH000TUS; 2XM81UT; LEP51HH000T; , 4,truecurate_107; sdicraft_464; savingslots_69; antonline_677; 
cluster_4640, 4713883208369; NX.VEPEK.008; , 1,box_0415; 
cluster_8756, 190781591924; , 1,techcrave_339; 
cluster_11157, B0745BD6CQ; 21DPA5AAZJDE; 610600725939; , 1,gdxtech_176; 
cluster_3277, W8Z10EAABD; B01GU9L5G2; 889899954881; , 1,gdxtech_183; 
cluster_10496, BTJ117|4GB; , 1,portableone_263; 
cluster_1642, 815592023371; 456179117; , 1,walmart_16; 
cluster_614, 3YE07UTABA; HEZB14UG5E07; , 1,sdicraft_527; 
cluster_1204, YMHEN9XTEWZ71HAQ; , 1,massgenie_301; 
cluster_4486, 887758197400; , 1,techcrave_417; 
cluster_1421, 114837047; , 1,walmart_420; 
cluster_201, 210AMWC; , 1,macmall_551; 
cluster_20935, 190198393401; MPXR2LLA; , 4,macmall_13; bestbuy_219; abt_6; portableone_107; 
cluster_8896, 1TS33USABA; 190781831198; , 1,howardcomputer_2251; 
cluster_19573, 192018248717; , 3,antonline_220; techcrave_73; buydig_303; 
cluster_16024, 192018104266; 504705544; , 2,walmart_695; techcrave_47; 
cluster_8025, 825633455900; E644031208; , 1,bestbuy_503; 
cluster_7223, 193015507463; , 1,antonline_72; 
cluster_21890, 884116260073; X9U43UTABA; C00DBEC4A4CF555; B01IWYCMX8; LATI7280VPH6R; , 5,massgenie_747; techcrave_2201; electronicsface_194; antonline_1179; truecurate_159; 
cluster_14076, 885170210691; CF533ALBZBM; , 1,howardcomputer_1877; 
cluster_12834, SM-W720NZKABTU; 8806088871363; , 1,box_0448; 
cluster_7895, VX8B9R1AGF2B0AUS; , 1,howardcomputer_1203; 
cluster_11341, Z0UBMPTR22BH; APMBPBMPTR22; , 1,sdicraft_62; 
cluster_4046, B06WGSCKSH; na; 884116260622; , 1,electronicsface_193; 
cluster_7839, 888182767498; , 1,techcrave_474; 
cluster_11642, B073WHP5LL; R58060GB; 761780447705; , 1,gdxtech_83; 
cluster_12467, LEN20LF000VUS; , 1,techcrave_1337; 
cluster_819, DMK5NCNT; , 1,techcrave_1957; 
cluster_211, 889349810019; , 1,techcrave_1870; 
cluster_22278, 889349869949; 951566418; E402WAWH21; , 6,techcrave_1779; howardcomputer_1201; truecurate_36; antonline_921; bestbuy_281; walmart_829; 
cluster_9597, GETBE23KQDAEDXX; , 1,techcrave_2531; 
cluster_9230, LEN20EQS1DM00; , 1,techcrave_1122; 
cluster_21937, 191114458631; SP11132NC53M; , 5,buydig_405; bestbuy_100; techcrave_1696; truecurate_344; savingslots_637; 
cluster_8514, DT4MFGARNSCVEZPT; 889899048559; , 1,massgenie_304; 
cluster_17197, 190781857204; 1KV22UAABA; , 2,howardcomputer_63; antonline_387; 
cluster_14316, 648044761244; 895174414; , 1,walmart_684; 
cluster_6092, KRLBPLFGUZHCTYTF; , 1,massgenie_417; 
cluster_6332, 1TZ37USABA; 190781844365; , 1,howardcomputer_623; 
cluster_12266, LAT237582SA; , 1,macmall_478; 
cluster_3312, FUJEDUP72701087; , 1,techcrave_952; 
cluster_7817, 852170006098; IN1A9598; ZEEPADX8WHT; , 1,microcart_161; 
cluster_17212, WE63238; 824142163696; IN3GY981; , 2,macmall_392; microcart_65; 
cluster_5949, 887758655771; , 1,techcrave_440; 
cluster_7737, HU4P401EC; IN3GQ374; 810033030581; , 1,microcart_43; 
cluster_17593, V1H21UTABA; 889894869845; HE850G3V1H21; , 2,macmall_583; sdicraft_112; 
cluster_2181, VX8B7R2A4F2B0AUS; , 1,howardcomputer_355; 
cluster_4654, ASUV301LAXS31EDU; , 1,techcrave_1890; 
cluster_2177, 20MM0000US; 192651115230; , 1,macmall_432; 
cluster_7746, CF19ZA577CM; , 1,portableone_202; 
cluster_12970, DCH6Y88UTCA; 887758608012; , 1,kaizyr_43; 
cluster_1730, B01MT5WT78; XMGP507dzf; 4250519946689; , 1,gdxtech_71; 
cluster_563, FUJCE2AD30000PAABBV; , 1,techcrave_927; 
cluster_14625, GETBA7C3FAAEDXX; , 1,techcrave_2373; 
cluster_4300, 889349450642; , 1,techcrave_1882; 
cluster_18763, 884116280859; N9YPT6UCFSTNGINV; , 3,techcrave_2010; antonline_931; massgenie_75; 
cluster_14389, 889349962947; , 1,galleon_28; 
cluster_22017, 192330715935; 81DM0007US; 81EU000GUS; , 5,bestbuy_746; buydig_104; antonline_836; truecurate_15; savingslots_441; 
cluster_11512, 45622188; 888863161669; , 1,walmart_438; 
cluster_1675, 191628673841; 108656893; , 1,walmart_774; 
cluster_7188, 40442296; NXGM8AA001; 191114008270; , 1,pcmg_698; 
cluster_18111, 191200320668; 20H5007NUK; NOT03853; , 2,cclonline_76; box_0025; 
cluster_3822, 886389062873; , 1,techcrave_1766; 
cluster_5357, 501072121; 689354194421; , 1,walmart_868; 
cluster_6319, 4713883192545; NHQ1YSA005C77; , 1,jw_7; 
cluster_7991, 661585433616; 341260253; , 1,walmart_679; 
cluster_5857, LPLX9EWEAU1YDO5J; , 1,massgenie_540; 
cluster_4328, G6Y54UPABA; 888182922637; , 1,howardcomputer_1971; 
cluster_4410, 126455629; 192545207768; , 1,walmart_161; 
cluster_6906, 889296898023; , 1,techcrave_637; 
cluster_16555, 192545180139; 429432104; , 2,walmart_163; buydig_381; 
cluster_2746, X7S44UAABA; HE14AX010NR; 190780439661; , 1,sdicraft_113; 
cluster_1552, 919757502; 824142160091; , 1,walmart_417; 
cluster_5383, GETBE2335AAEEXX; , 1,techcrave_2465; 
cluster_12469, 190780284070; , 1,techcrave_767; 
cluster_8499, 192651088060; , 1,techcrave_1218; 
cluster_16113, 884116280538; , 2,techcrave_1958; antonline_1102; 
cluster_8561, 81A6000NAUDEMO; 290088101557; , 1,jw_161; 
cluster_10039, SE2DP5DABDXX; , 1,portableone_290; 
cluster_3753, 825633435698; 56237851; , 1,walmart_407; 
cluster_22519, 192545179874; 192018167131; 3VN32UAABA; 15CS0079NR; 41174753; , 10,truecurate_10; abt_96; antonline_213; antonline_158; macmall_293; buydig_380; buydig_390; savingslots_518; bestbuy_666; pcmg_145; 
cluster_20412, V1Q03UTABA; HEZB17G303UT; 13794773; 889899040577; , 3,macmall_172; sdicraft_417; pcmg_316; 
cluster_18291, 14BA175NR; 192545180139; , 2,truecurate_87; bestbuy_673; 
cluster_832, SE2DCCDAADXX; , 1,portableone_283; 
cluster_3804, 889899551073; , 1,antonline_450; 
cluster_9093, PS463E-05V03HEN; 4051528298819; , 1,box_0423; 
cluster_12916, 192545628549; , 1,antonline_240; 
cluster_1142, 753218988096; DTHW1620M; , 1,bestbuy_966; 
cluster_7990, 191376781942; 20HD004DUS; , 1,howardcomputer_621; 
cluster_3486, 889661163503; , 1,techcrave_1565; 
cluster_5918, NXG8SAA004; 888863543519; , 1,howardcomputer_1347; 
cluster_12992, CBA83F232A4E556E; 889661184744; , 1,massgenie_892; 
cluster_13720, 8984; 4QE15U8ABA; 192018032002; , 1,nautilusnet_19; 
cluster_8902, MCT070QDSPOE; IN3G9447; 601393907282; , 1,microcart_63; 
cluster_21440, 192545628600; 80NW0030US; BBNEN63D4ROTEEML; 4HZ58UTABA; , 4,massgenie_927; antonline_238; macmall_685; savingslots_313; 
cluster_21465, 889349946916; 90NB0H01M01050; J202NADS01T; , 4,howardcomputer_1425; antonline_1031; techcrave_160; macmall_539; 
cluster_10973, 652513847254; WPUA3GD07UTSJVYC; , 1,massgenie_261; 
cluster_8512, 889899376874; , 1,techcrave_707; 
cluster_7232, AERO15WV8BK4; 813567025917; , 1,macmall_531; 
cluster_5321, LEN20LS0004US; , 1,techcrave_1374; 
cluster_1008, PC50994; , 1,macmall_35; 
cluster_18454, 193124461786; U2DSCBK35N8OES4M; , 2,massgenie_82; antonline_577; 
cluster_16030, 192545208215; , 2,antonline_6; buydig_470; 
cluster_6464, TWDES15B075F1MM8N4; , 1,techcrave_1027; 
cluster_3790, 720089856830; 780221; LENB0041022; , 1,microcenter_115; 
cluster_12426, 192076735778; , 1,techcrave_1188; 
cluster_1795, FUJBUJ0010000WAAAIK; , 1,techcrave_2225; 
cluster_3784, 191114303870; DCA31531C5B8CA; , 1,kaizyr_81; 
cluster_17193, YJMKG; 884116282839; 40970755; , 2,pcmg_221; howardcomputer_2145; 
cluster_11285, 793713775166; 829493894; , 1,walmart_455; 
cluster_14209, 192545299688; LKKPUHEIU7ZRWVQM; , 1,massgenie_623; 
cluster_16545, 889349168257; R556LARH31(WX); , 2,techcrave_1848; howardcomputer_1315; 
cluster_7167, LNRWVSYEB2NO2YPV; , 1,massgenie_186; 
cluster_11846, LEN20L5001DUS; , 1,techcrave_213; 
cluster_17282, 80VG6; 40994182; , 2,pcmg_425; macmall_571; 
cluster_11581, 889842218725; EUS-00009; , 1,box_0264; 
cluster_22291, 191628931958; 41210896; S530UADB51GN; 2ST09UTABA; 457464111; , 6,techcrave_52; pcmg_212; antonline_323; walmart_789; savingslots_488; buydig_74; 
cluster_18479, I73705937SLV; 809327; 884116276937; , 2,microcenter_7; bestbuy_406; 
cluster_11451, 190781669791; 1JD44USABA; , 1,howardcomputer_575; 
cluster_13454, 885170315853; CF311702KM; , 1,howardcomputer_315; 
cluster_18150, C91054M1; 888863096855; 889349906965; , 2,savingslots_557; bestbuy_19; 
cluster_5134, 192545383936; 469889031; , 1,walmart_138; 
cluster_7651, GETBA73CCDAEDXX; , 1,techcrave_2334; 
cluster_18226, 191114655573; , 2,buydig_244; antonline_596; 
cluster_8826, 81HN00E0UK; 192563110606; , 1,box_0187; 
cluster_14254, Z0V1|26GHz|560X|16GB|512G|En; , 1,portableone_99; 
cluster_966, GETSH3DLQPAAXSJ; , 1,techcrave_173; 
cluster_14484, 20HK003LUS; IN2QL291; 192330431064; , 1,microcart_116; 
cluster_4922, HPI1BJ49USABA; , 1,techcrave_303; 
cluster_7597, 2HU31UT; 190151081857; , 1,savingslots_138; 
cluster_2266, LEN20LM000XUS; , 1,techcrave_1360; 
cluster_21456, MR9U2LLA; 41417958; 190198687340; , 4,portableone_20; macmall_18; bestbuy_230; pcmg_59; 
cluster_18373, 191376353484; 20LH000XUS; , 2,antonline_1134; savingslots_144; 
cluster_3662, 889800883101; , 1,techcrave_1114; 
cluster_2164, B79210E0A47C26D2; , 1,massgenie_844; 
cluster_5057, 884116292852; BBYPDF45FX; , 1,truecurate_41; 
cluster_953, DNBH7BH3LNNJVWF9; 190780180952; , 1,massgenie_47; 
cluster_5077, GETBB83DFDAEFXX; , 1,techcrave_2453; 
cluster_8551, 4718017105149; 192876105146; FX705GM-EW019T; , 1,box_0284; 
cluster_5866, 8ZF9GAHZ5X1MRUJC; 192330412568; , 1,massgenie_394; 
cluster_5797, I35580954BLK; 884116218067; , 1,truecurate_410; 
cluster_12958, 680596404187; 899283922; , 1,walmart_547; 
cluster_13270, 472000006519; , 1,antonline_25; 
cluster_19772, 3YV94UTABA; HEZB15UG5V94; 192545310789; 41040413; , 3,sdicraft_523; macmall_223; pcmg_364; 
cluster_4359, 766623100854; DC100854; , 1,kaizyr_50; 
cluster_15793, 652012813569; H8470I58240WP; 41585864; , 2,macmall_191; pcmg_339; 
cluster_379, G979379V5; B01N6S4A2U; 865727000135; , 1,electronicsface_274; 
cluster_6956, VU6PLRXCAERE4PHI; 192158890890; , 1,massgenie_144; 
cluster_7589, TITPBADTHAMPPTT8; , 1,massgenie_136; 
cluster_18198, 191999217545; 459270732; 81CA0008US; , 2,howardcomputer_1945; walmart_847; 
cluster_9797, 887758403655; , 1,techcrave_421; 
cluster_4960, 6ZJJPESTAQLLKP6P; , 1,massgenie_506; 
cluster_17713, 192651115322; LWWA5NMCWFKNHS6Y; , 2,massgenie_521; antonline_750; 
cluster_5674, 2WM47UT; 192158696539; , 1,savingslots_435; 
cluster_9595, FUJXBUYP728W10S001; , 1,techcrave_986; 
cluster_1668, 2WM45UT; 192076354962; , 1,savingslots_525; 
